ET_ID,CVE_MUNICIPIO,total_sv_feb,total_sv_mar,total_sv_abr,total_sv_may,total_sv_ju,total_sv_jul,total_sv_ago,total_sv_sep,total_sv_oct,total_sv_nov,total_sv_dic,total_sv_total,total_sv19_total,total_sv_total,total1920,19mdp,20mdp,1920mdp
20188,,,,,,,,,,,,,,,,0,,,
20189,,,,,,,,,,,,,,,,0,,,
20190,,,,,,,,,,,,,,,,0,,,
20191,,,,,,,,,,,,,,,,0,,,
20192,,,,,,,,,,,,,,,,0,,,
20193,,,,,,,,,,,,,,,,0,,,
20194,,,,,,,,,,,,,,,,0,,,
20197,,,,,,,,,,,,,,,,0,,,
20199,,,,,,,,,,,,,,,,0,,,
20200,,,,,,,,,,,,,,,,0,,,
20202,,,,,,,,,,,,,,,,0,,,
20203,,,,,,,,,,,,,,,,0,,,
20205,,,,,,,,,,,,,,,,0,,,
20206,,,,,,,,,,,,,,,,0,,,
20208,,,,,,,,,,,,,,,,0,,,
20209,,,,,,,,,,,,,,,,0,,,
20211,,,,,,,,,,,,,,,,0,,,
20213,,,,,,,,,,,,,,,,0,,,
20214,,,,,,,,,,,,,,,,0,,,
20218,,,,,,,,,,,,,,,,0,,,
20219,,,,,,,,,,,,,,,,0,,,
20220,,,,,,,,,,,,,,,,0,,,
20225,,,,,,,,,,,,,,,,0,,,
20226,,,,,,,,,,,,,,,,0,,,
20227,,,,,,,,,,,,,,,,0,,,
20228,,,,,,,,,,,,,,,,0,,,
20229,,,,,,,,,,,,,,,,0,,,
20231,,,,,,,,,,,,,,,,0,,,
20232,,,,,,,,,,,,,,,,0,,,
20233,,,,,,,,,,,,,,,,0,,,
20234,,,,,,,,,,,,,,,,0,,,
20235,,,,,,,,,,,,,,,,0,,,
20236,,,,,,,,,,,,,,,,0,,,
20238,,,,,,,,,,,,,,,,0,,,
20240,,,,,,,,,,,,,,,,0,,,
20241,,,,,,,,,,,,,,,,0,,,
20243,,,,,,,,,,,,,,,,0,,,
20244,,,,,,,,,,,,,,,,0,,,
20245,,,,,,,,,,,,,,,,0,,,
20247,,,,,,,,,,,,,,,,0,,,
20249,,,,,,,,,,,,,,,,0,,,
20251,,,,,,,,,,,,,,,,0,,,
20253,,,,,,,,,,,,,,,,0,,,
20254,,,,,,,,,,,,,,,,0,,,
20259,,,,,,,,,,,,,,,,0,,,
20260,,,,,,,,,,,,,,,,0,,,
20263,,,,,,,,,,,,,,,,0,,,
20266,,,,,,,,,,,,,,,,0,,,
20267,,,,,,,,,,,,,,,,0,,,
20268,,,,,,,,,,,,,,,,0,,,
20269,,,,,,,,,,,,,,,,0,,,
20271,,,,,,,,,,,,,,,,0,,,
20272,,,,,,,,,,,,,,,,0,,,
20273,,,,,,,,,,,,,,,,0,,,
20276,,,,,,,,,,,,,,,,0,,,
20277,,,,,,,,,,,,,,,,0,,,
20278,,,,,,,,,,,,,,,,0,,,
20279,,,,,,,,,,,,,,,,0,,,
20284,,,,,,,,,,,,,,,,0,,,
20285,,,,,,,,,,,,,,,,0,,,
20287,,,,,,,,,,,,,,,,0,,,
20289,,,,,,,,,,,,,,,,0,,,
20290,,,,,,,,,,,,,,,,0,,,
20291,,,,,,,,,,,,,,,,0,,,
20292,,,,,,,,,,,,,,,,0,,,
20293,,,,,,,,,,,,,,,,0,,,
20294,,,,,,,,,,,,,,,,0,,,
20295,,,,,,,,,,,,,,,,0,,,
20296,,,,,,,,,,,,,,,,0,,,
20297,,,,,,,,,,,,,,,,0,,,
20298,,,,,,,,,,,,,,,,0,,,
20300,,,,,,,,,,,,,,,,0,,,
20301,,,,,,,,,,,,,,,,0,,,
20302,,,,,,,,,,,,,,,,0,,,
20306,,,,,,,,,,,,,,,,0,,,
20309,,,,,,,,,,,,,,,,0,,,
20310,,,,,,,,,,,,,,,,0,,,
20311,,,,,,,,,,,,,,,,0,,,
20312,,,,,,,,,,,,,,,,0,,,
20313,,,,,,,,,,,,,,,,0,,,
20314,,,,,,,,,,,,,,,,0,,,
20315,,,,,,,,,,,,,,,,0,,,
20316,,,,,,,,,,,,,,,,0,,,
20318,,,,,,,,,,,,,,,,0,,,
20319,,,,,,,,,,,,,,,,0,,,
20320,,,,,,,,,,,,,,,,0,,,
20321,,,,,,,,,,,,,,,,0,,,
20322,,,,,,,,,,,,,,,,0,,,
20323,,,,,,,,,,,,,,,,0,,,
20324,,,,,,,,,,,,,,,,0,,,
20325,,,,,,,,,,,,,,,,0,,,
20326,,,,,,,,,,,,,,,,0,,,
20328,,,,,,,,,,,,,,,,0,,,
20330,,,,,,,,,,,,,,,,0,,,
20333,,,,,,,,,,,,,,,,0,,,
20334,,,,,,,,,,,,,,,,0,,,
20335,,,,,,,,,,,,,,,,0,,,
20336,,,,,,,,,,,,,,,,0,,,
20338,,,,,,,,,,,,,,,,0,,,
20340,,,,,,,,,,,,,,,,0,,,
20342,,,,,,,,,,,,,,,,0,,,
20343,,,,,,,,,,,,,,,,0,,,
20344,,,,,,,,,,,,,,,,0,,,
20345,,,,,,,,,,,,,,,,0,,,
20347,,,,,,,,,,,,,,,,0,,,
20349,,,,,,,,,,,,,,,,0,,,
20350,,,,,,,,,,,,,,,,0,,,
20351,,,,,,,,,,,,,,,,0,,,
20353,,,,,,,,,,,,,,,,0,,,
20354,,,,,,,,,,,,,,,,0,,,
20355,,,,,,,,,,,,,,,,0,,,
20356,,,,,,,,,,,,,,,,0,,,
20358,,,,,,,,,,,,,,,,0,,,
20359,,,,,,,,,,,,,,,,0,,,
20360,,,,,,,,,,,,,,,,0,,,
20361,,,,,,,,,,,,,,,,0,,,
20362,,,,,,,,,,,,,,,,0,,,
20363,,,,,,,,,,,,,,,,0,,,
20364,,,,,,,,,,,,,,,,0,,,
20366,,,,,,,,,,,,,,,,0,,,
20367,,,,,,,,,,,,,,,,0,,,
20368,,,,,,,,,,,,,,,,0,,,
20369,,,,,,,,,,,,,,,,0,,,
20371,,,,,,,,,,,,,,,,0,,,
20372,,,,,,,,,,,,,,,,0,,,
20373,,,,,,,,,,,,,,,,0,,,
20374,,,,,,,,,,,,,,,,0,,,
20375,,,,,,,,,,,,,,,,0,,,
20376,,,,,,,,,,,,,,,,0,,,
20377,,,,,,,,,,,,,,,,0,,,
20378,,,,,,,,,,,,,,,,0,,,
20380,,,,,,,,,,,,,,,,0,,,
20381,,,,,,,,,,,,,,,,0,,,
20382,,,,,,,,,,,,,,,,0,,,
20384,,,,,,,,,,,,,,,,0,,,
20386,,,,,,,,,,,,,,,,0,,,
20387,,,,,,,,,,,,,,,,0,,,
20388,,,,,,,,,,,,,,,,0,,,
20389,,,,,,,,,,,,,,,,0,,,
20390,,,,,,,,,,,,,,,,0,,,
20391,,,,,,,,,,,,,,,,0,,,
20392,,,,,,,,,,,,,,,,0,,,
20393,,,,,,,,,,,,,,,,0,,,
20396,,,,,,,,,,,,,,,,0,,,
20398,,,,,,,,,,,,,,,,0,,,
20399,,,,,,,,,,,,,,,,0,,,
20400,,,,,,,,,,,,,,,,0,,,
20401,,,,,,,,,,,,,,,,0,,,
20402,,,,,,,,,,,,,,,,0,,,
20403,,,,,,,,,,,,,,,,0,,,
20406,,,,,,,,,,,,,,,,0,,,
20409,,,,,,,,,,,,,,,,0,,,
20411,,,,,,,,,,,,,,,,0,,,
20413,,,,,,,,,,,,,,,,0,,,
20414,,,,,,,,,,,,,,,,0,,,
20415,,,,,,,,,,,,,,,,0,,,
20416,,,,,,,,,,,,,,,,0,,,
20417,,,,,,,,,,,,,,,,0,,,
20424,,,,,,,,,,,,,,,,0,,,
20425,,,,,,,,,,,,,,,,0,,,
20426,,,,,,,,,,,,,,,,0,,,
20428,,,,,,,,,,,,,,,,0,,,
20429,,,,,,,,,,,,,,,,0,,,
20430,,,,,,,,,,,,,,,,0,,,
20431,,,,,,,,,,,,,,,,0,,,
20433,,,,,,,,,,,,,,,,0,,,
20434,,,,,,,,,,,,,,,,0,,,
20435,,,,,,,,,,,,,,,,0,,,
20436,,,,,,,,,,,,,,,,0,,,
20438,,,,,,,,,,,,,,,,0,,,
20439,,,,,,,,,,,,,,,,0,,,
20442,,,,,,,,,,,,,,,,0,,,
20443,,,,,,,,,,,,,,,,0,,,
20445,,,,,,,,,,,,,,,,0,,,
20446,,,,,,,,,,,,,,,,0,,,
20447,,,,,,,,,,,,,,,,0,,,
20448,,,,,,,,,,,,,,,,0,,,
20449,,,,,,,,,,,,,,,,0,,,
20450,,,,,,,,,,,,,,,,0,,,
20452,,,,,,,,,,,,,,,,0,,,
20455,,,,,,,,,,,,,,,,0,,,
20458,,,,,,,,,,,,,,,,0,,,
20459,,,,,,,,,,,,,,,,0,,,
20460,,,,,,,,,,,,,,,,0,,,
20461,,,,,,,,,,,,,,,,0,,,
20462,,,,,,,,,,,,,,,,0,,,
20466,,,,,,,,,,,,,,,,0,,,
20467,,,,,,,,,,,,,,,,0,,,
20468,,,,,,,,,,,,,,,,0,,,
20474,,,,,,,,,,,,,,,,0,,,
20475,,,,,,,,,,,,,,,,0,,,
20476,,,,,,,,,,,,,,,,0,,,
20477,,,,,,,,,,,,,,,,0,,,
20478,,,,,,,,,,,,,,,,0,,,
20482,,,,,,,,,,,,,,,,0,,,
20483,,,,,,,,,,,,,,,,0,,,
20484,,,,,,,,,,,,,,,,0,,,
20485,,,,,,,,,,,,,,,,0,,,
20487,,,,,,,,,,,,,,,,0,,,
20488,,,,,,,,,,,,,,,,0,,,
20489,,,,,,,,,,,,,,,,0,,,
20491,,,,,,,,,,,,,,,,0,,,
20494,,,,,,,,,,,,,,,,0,,,
20495,,,,,,,,,,,,,,,,0,,,
20496,,,,,,,,,,,,,,,,0,,,
20497,,,,,,,,,,,,,,,,0,,,
20498,,,,,,,,,,,,,,,,0,,,
20500,,,,,,,,,,,,,,,,0,,,
20501,,,,,,,,,,,,,,,,0,,,
20502,,,,,,,,,,,,,,,,0,,,
20503,,,,,,,,,,,,,,,,0,,,
20504,,,,,,,,,,,,,,,,0,,,
20507,,,,,,,,,,,,,,,,0,,,
20509,,,,,,,,,,,,,,,,0,,,
20510,,,,,,,,,,,,,,,,0,,,
20512,,,,,,,,,,,,,,,,0,,,
20516,,,,,,,,,,,,,,,,0,,,
20519,,,,,,,,,,,,,,,,0,,,
20524,,,,,,,,,,,,,,,,0,,,
20526,,,,,,,,,,,,,,,,0,,,
20527,,,,,,,,,,,,,,,,0,,,
20528,,,,,,,,,,,,,,,,0,,,
20530,,,,,,,,,,,,,,,,0,,,
20531,,,,,,,,,,,,,,,,0,,,
20532,,,,,,,,,,,,,,,,0,,,
20533,,,,,,,,,,,,,,,,0,,,
20534,,,,,,,,,,,,,,,,0,,,
20535,,,,,,,,,,,,,,,,0,,,
20538,,,,,,,,,,,,,,,,0,,,
20539,,,,,,,,,,,,,,,,0,,,
20542,,,,,,,,,,,,,,,,0,,,
20543,,,,,,,,,,,,,,,,0,,,
20544,,,,,,,,,,,,,,,,0,,,
20545,,,,,,,,,,,,,,,,0,,,
20546,,,,,,,,,,,,,,,,0,,,
20550,,,,,,,,,,,,,,,,0,,,
20551,,,,,,,,,,,,,,,,0,,,
20553,,,,,,,,,,,,,,,,0,,,
20554,,,,,,,,,,,,,,,,0,,,
20555,,,,,,,,,,,,,,,,0,,,
20558,,,,,,,,,,,,,,,,0,,,
20559,,,,,,,,,,,,,,,,0,,,
20560,,,,,,,,,,,,,,,,0,,,
20561,,,,,,,,,,,,,,,,0,,,
20563,,,,,,,,,,,,,,,,0,,,
20565,,,,,,,,,,,,,,,,0,,,
20566,,,,,,,,,,,,,,,,0,,,
20567,,,,,,,,,,,,,,,,0,,,
20568,,,,,,,,,,,,,,,,0,,,
20570,,,,,,,,,,,,,,,,0,,,
21003,,,,,,,,,,,,,,,,0,,,
21004,,,,,,,,,,,,,,,,0,,,
21007,,,,,,,,,,,,,,,,0,,,
21009,,,,,,,,,,,,,,,,0,,,
21010,,,,,,,,,,,,,,,,0,,,
21011,,,,,,,,,,,,,,,,0,,,
21012,,,,,,,,,,,,,,,,0,,,
21013,,,,,,,,,,,,,,,,0,,,
21018,,,,,,,,,,,,,,,,0,,,
21020,,,,,,,,,,,,,,,,0,,,
21021,,,,,,,,,,,,,,,,0,,,
21024,,,,,,,,,,,,,,,,0,,,
21027,,,,,,,,,,,,,,,,0,,,
21031,,,,,,,,,,,,,,,,0,,,
21032,,,,,,,,,,,,,,,,0,,,
21033,,,,,,,,,,,,,,,,0,,,
21035,,,,,,,,,,,,,,,,0,,,
21036,,,,,,,,,,,,,,,,0,,,
21037,,,,,,,,,,,,,,,,0,,,
21038,,,,,,,,,,,,,,,,0,,,
21041,,,,,,,,,,,,,,,,0,,,
21042,,,,,,,,,,,,,,,,0,,,
21045,,,,,,,,,,,,,,,,0,,,
21046,,,,,,,,,,,,,,,,0,,,
21047,,,,,,,,,,,,,,,,0,,,
21050,,,,,,,,,,,,,,,,0,,,
21051,,,,,,,,,,,,,,,,0,,,
21052,,,,,,,,,,,,,,,,0,,,
21055,,,,,,,,,,,,,,,,0,,,
21056,,,,,,,,,,,,,,,,0,,,
21058,,,,,,,,,,,,,,,,0,,,
21059,,,,,,,,,,,,,,,,0,,,
21060,,,,,,,,,,,,,,,,0,,,
21061,,,,,,,,,,,,,,,,0,,,
21062,,,,,,,,,,,,,,,,0,,,
21065,,,,,,,,,,,,,,,,0,,,
21066,,,,,,,,,,,,,,,,0,,,
21067,,,,,,,,,,,,,,,,0,,,
21069,,,,,,,,,,,,,,,,0,,,
21073,,,,,,,,,,,,,,,,0,,,
21078,,,,,,,,,,,,,,,,0,,,
21079,,,,,,,,,,,,,,,,0,,,
21081,,,,,,,,,,,,,,,,0,,,
21082,,,,,,,,,,,,,,,,0,,,
21085,,,,,,,,,,,,,,,,0,,,
21087,,,,,,,,,,,,,,,,0,,,
21090,,,,,,,,,,,,,,,,0,,,
21092,,,,,,,,,,,,,,,,0,,,
21093,,,,,,,,,,,,,,,,0,,,
21095,,,,,,,,,,,,,,,,0,,,
21096,,,,,,,,,,,,,,,,0,,,
21097,,,,,,,,,,,,,,,,0,,,
21098,,,,,,,,,,,,,,,,0,,,
21099,,,,,,,,,,,,,,,,0,,,
21103,,,,,,,,,,,,,,,,0,,,
21106,,,,,,,,,,,,,,,,0,,,
21110,,,,,,,,,,,,,,,,0,,,
21112,,,,,,,,,,,,,,,,0,,,
21113,,,,,,,,,,,,,,,,0,,,
21115,,,,,,,,,,,,,,,,0,,,
21116,,,,,,,,,,,,,,,,0,,,
21117,,,,,,,,,,,,,,,,0,,,
21118,,,,,,,,,,,,,,,,0,,,
21120,,,,,,,,,,,,,,,,0,,,
21122,,,,,,,,,,,,,,,,0,,,
21124,,,,,,,,,,,,,,,,0,,,
21125,,,,,,,,,,,,,,,,0,,,
21127,,,,,,,,,,,,,,,,0,,,
21128,,,,,,,,,,,,,,,,0,,,
21129,,,,,,,,,,,,,,,,0,,,
21130,,,,,,,,,,,,,,,,0,,,
21131,,,,,,,,,,,,,,,,0,,,
21133,,,,,,,,,,,,,,,,0,,,
21135,,,,,,,,,,,,,,,,0,,,
21136,,,,,,,,,,,,,,,,0,,,
21137,,,,,,,,,,,,,,,,0,,,
21139,,,,,,,,,,,,,,,,0,,,
21141,,,,,,,,,,,,,,,,0,,,
21142,,,,,,,,,,,,,,,,0,,,
21144,,,,,,,,,,,,,,,,0,,,
21145,,,,,,,,,,,,,,,,0,,,
21147,,,,,,,,,,,,,,,,0,,,
21149,,,,,,,,,,,,,,,,0,,,
21150,,,,,,,,,,,,,,,,0,,,
21151,,,,,,,,,,,,,,,,0,,,
21152,,,,,,,,,,,,,,,,0,,,
21154,,,,,,,,,,,,,,,,0,,,
21155,,,,,,,,,,,,,,,,0,,,
21157,,,,,,,,,,,,,,,,0,,,
21161,,,,,,,,,,,,,,,,0,,,
21165,,,,,,,,,,,,,,,,0,,,
21168,,,,,,,,,,,,,,,,0,,,
21169,,,,,,,,,,,,,,,,0,,,
21171,,,,,,,,,,,,,,,,0,,,
21176,,,,,,,,,,,,,,,,0,,,
21177,,,,,,,,,,,,,,,,0,,,
21179,,,,,,,,,,,,,,,,0,,,
21182,,,,,,,,,,,,,,,,0,,,
21185,,,,,,,,,,,,,,,,0,,,
21189,,,,,,,,,,,,,,,,0,,,
21190,,,,,,,,,,,,,,,,0,,,
21191,,,,,,,,,,,,,,,,0,,,
21193,,,,,,,,,,,,,,,,0,,,
21195,,,,,,,,,,,,,,,,0,,,
21196,,,,,,,,,,,,,,,,0,,,
21198,,,,,,,,,,,,,,,,0,,,
21201,,,,,,,,,,,,,,,,0,,,
21203,,,,,,,,,,,,,,,,0,,,
21205,,,,,,,,,,,,,,,,0,,,
21206,,,,,,,,,,,,,,,,0,,,
21209,,,,,,,,,,,,,,,,0,,,
21214,,,,,,,,,,,,,,,,0,,,
21215,,,,,,,,,,,,,,,,0,,,
21217,,,,,,,,,,,,,,,,0,,,
22001,,,,,,,,,,,,,,,,0,,,
22002,,,,,,,,,,,,,,,,0,,,
22003,,,,,,,,,,,,,,,,0,,,
22004,,,,,,,,,,,,,,,,0,,,
22005,,,,,,,,,,,,,,,,0,,,
22006,,,,,,,,,,,,,,,,0,,,
22007,,,,,,,,,,,,,,,,0,,,
22008,,,,,,,,,,,,,,,,0,,,
22009,,,,,,,,,,,,,,,,0,,,
22010,,,,,,,,,,,,,,,,0,,,
22011,,,,,,,,,,,,,,,,0,,,
22012,,,,,,,,,,,,,,,,0,,,
22013,,,,,,,,,,,,,,,,0,,,
22014,,,,,,,,,,,,,,,,0,,,
22015,,,,,,,,,,,,,,,,0,,,
22016,,,,,,,,,,,,,,,,0,,,
22017,,,,,,,,,,,,,,,,0,,,
22018,,,,,,,,,,,,,,,,0,,,
23001,,,,,,,,,,,,,,,,0,,,
23003,,,,,,,,,,,,,,,,0,,,
23011,,,,,,,,,,,,,,,,0,,,
24002,,,,,,,,,,,,,,,,0,,,
24004,,,,,,,,,,,,,,,,0,,,
24005,,,,,,,,,,,,,,,,0,,,
24006,,,,,,,,,,,,,,,,0,,,
24007,,,,,,,,,,,,,,,,0,,,
24008,,,,,,,,,,,,,,,,0,,,
24009,,,,,,,,,,,,,,,,0,,,
24010,,,,,,,,,,,,,,,,0,,,
24011,,,,,,,,,,,,,,,,0,,,
24015,,,,,,,,,,,,,,,,0,,,
24017,,,,,,,,,,,,,,,,0,,,
24020,,,,,,,,,,,,,,,,0,,,
24024,,,,,,,,,,,,,,,,0,,,
24025,,,,,,,,,,,,,,,,0,,,
24027,,,,,,,,,,,,,,,,0,,,
24030,,,,,,,,,,,,,,,,0,,,
24032,,,,,,,,,,,,,,,,0,,,
24033,,,,,,,,,,,,,,,,0,,,
24035,,,,,,,,,,,,,,,,0,,,
24043,,,,,,,,,,,,,,,,0,,,
24044,,,,,,,,,,,,,,,,0,,,
24045,,,,,,,,,,,,,,,,0,,,
24047,,,,,,,,,,,,,,,,0,,,
24048,,,,,,,,,,,,,,,,0,,,
24049,,,,,,,,,,,,,,,,0,,,
24051,,,,,,,,,,,,,,,,0,,,
24052,,,,,,,,,,,,,,,,0,,,
24055,,,,,,,,,,,,,,,,0,,,
24058,,,,,,,,,,,,,,,,0,,,
25002,,,,,,,,,,,,,,,,0,,,
25008,,,,,,,,,,,,,,,,0,,,
25009,,,,,,,,,,,,,,,,0,,,
25011,,,,,,,,,,,,,,,,0,,,
25012,,,,,,,,,,,,,,,,0,,,
25014,,,,,,,,,,,,,,,,0,,,
25016,,,,,,,,,,,,,,,,0,,,
25018,,,,,,,,,,,,,,,,0,,,
26001,,,,,,,,,,,,,,,,0,,,
26002,,,,,,,,,,,,,,,,0,,,
26003,,,,,,,,,,,,,,,,0,,,
26004,,,,,,,,,,,,,,,,0,,,
26005,,,,,,,,,,,,,,,,0,,,
26006,,,,,,,,,,,,,,,,0,,,
26007,,,,,,,,,,,,,,,,0,,,
26008,,,,,,,,,,,,,,,,0,,,
26009,,,,,,,,,,,,,,,,0,,,
26010,,,,,,,,,,,,,,,,0,,,
26011,,,,,,,,,,,,,,,,0,,,
26012,,,,,,,,,,,,,,,,0,,,
26013,,,,,,,,,,,,,,,,0,,,
26014,,,,,,,,,,,,,,,,0,,,
26015,,,,,,,,,,,,,,,,0,,,
26016,,,,,,,,,,,,,,,,0,,,
26017,,,,,,,,,,,,,,,,0,,,
26018,,,,,,,,,,,,,,,,0,,,
26019,,,,,,,,,,,,,,,,0,,,
26020,,,,,,,,,,,,,,,,0,,,
26021,,,,,,,,,,,,,,,,0,,,
26022,,,,,,,,,,,,,,,,0,,,
26023,,,,,,,,,,,,,,,,0,,,
26024,,,,,,,,,,,,,,,,0,,,
26025,,,,,,,,,,,,,,,,0,,,
26026,,,,,,,,,,,,,,,,0,,,
26027,,,,,,,,,,,,,,,,0,,,
26028,,,,,,,,,,,,,,,,0,,,
26029,,,,,,,,,,,,,,,,0,,,
26030,,,,,,,,,,,,,,,,0,,,
26031,,,,,,,,,,,,,,,,0,,,
26032,,,,,,,,,,,,,,,,0,,,
26033,,,,,,,,,,,,,,,,0,,,
26034,,,,,,,,,,,,,,,,0,,,
26035,,,,,,,,,,,,,,,,0,,,
26036,,,,,,,,,,,,,,,,0,,,
26037,,,,,,,,,,,,,,,,0,,,
26038,,,,,,,,,,,,,,,,0,,,
26039,,,,,,,,,,,,,,,,0,,,
26040,,,,,,,,,,,,,,,,0,,,
26041,,,,,,,,,,,,,,,,0,,,
26042,,,,,,,,,,,,,,,,0,,,
26043,,,,,,,,,,,,,,,,0,,,
26044,,,,,,,,,,,,,,,,0,,,
26045,,,,,,,,,,,,,,,,0,,,
26046,,,,,,,,,,,,,,,,0,,,
26047,,,,,,,,,,,,,,,,0,,,
26048,,,,,,,,,,,,,,,,0,,,
26049,,,,,,,,,,,,,,,,0,,,
26050,,,,,,,,,,,,,,,,0,,,
26051,,,,,,,,,,,,,,,,0,,,
26052,,,,,,,,,,,,,,,,0,,,
26053,,,,,,,,,,,,,,,,0,,,
26054,,,,,,,,,,,,,,,,0,,,
26056,,,,,,,,,,,,,,,,0,,,
26057,,,,,,,,,,,,,,,,0,,,
26058,,,,,,,,,,,,,,,,0,,,
26059,,,,,,,,,,,,,,,,0,,,
26060,,,,,,,,,,,,,,,,0,,,
26061,,,,,,,,,,,,,,,,0,,,
26062,,,,,,,,,,,,,,,,0,,,
26063,,,,,,,,,,,,,,,,0,,,
26064,,,,,,,,,,,,,,,,0,,,
26065,,,,,,,,,,,,,,,,0,,,
26066,,,,,,,,,,,,,,,,0,,,
26067,,,,,,,,,,,,,,,,0,,,
26068,,,,,,,,,,,,,,,,0,,,
26069,,,,,,,,,,,,,,,,0,,,
26070,,,,,,,,,,,,,,,,0,,,
26071,,,,,,,,,,,,,,,,0,,,
26072,,,,,,,,,,,,,,,,0,,,
28001,,,,,,,,,,,,,,,,0,,,
28005,,,,,,,,,,,,,,,,0,,,
28007,,,,,,,,,,,,,,,,0,,,
28010,,,,,,,,,,,,,,,,0,,,
28011,,,,,,,,,,,,,,,,0,,,
28014,,,,,,,,,,,,,,,,0,,,
28015,,,,,,,,,,,,,,,,0,,,
28016,,,,,,,,,,,,,,,,0,,,
28017,,,,,,,,,,,,,,,,0,,,
28018,,,,,,,,,,,,,,,,0,,,
28020,,,,,,,,,,,,,,,,0,,,
28022,,,,,,,,,,,,,,,,0,,,
28023,,,,,,,,,,,,,,,,0,,,
28024,,,,,,,,,,,,,,,,0,,,
28025,,,,,,,,,,,,,,,,0,,,
28027,,,,,,,,,,,,,,,,0,,,
28029,,,,,,,,,,,,,,,,0,,,
28030,,,,,,,,,,,,,,,,0,,,
28031,,,,,,,,,,,,,,,,0,,,
28033,,,,,,,,,,,,,,,,0,,,
28035,,,,,,,,,,,,,,,,0,,,
28040,,,,,,,,,,,,,,,,0,,,
28041,,,,,,,,,,,,,,,,0,,,
28042,,,,,,,,,,,,,,,,0,,,
28043,,,,,,,,,,,,,,,,0,,,
29001,,,,,,,,,,,,,,,,0,,,
29002,,,,,,,,,,,,,,,,0,,,
29006,,,,,,,,,,,,,,,,0,,,
29007,,,,,,,,,,,,,,,,0,,,
29009,,,,,,,,,,,,,,,,0,,,
29011,,,,,,,,,,,,,,,,0,,,
29019,,,,,,,,,,,,,,,,0,,,
29020,,,,,,,,,,,,,,,,0,,,
29022,,,,,,,,,,,,,,,,0,,,
29023,,,,,,,,,,,,,,,,0,,,
29024,,,,,,,,,,,,,,,,0,,,
29026,,,,,,,,,,,,,,,,0,,,
29027,,,,,,,,,,,,,,,,0,,,
29029,,,,,,,,,,,,,,,,0,,,
29031,,,,,,,,,,,,,,,,0,,,
29032,,,,,,,,,,,,,,,,0,,,
29033,,,,,,,,,,,,,,,,0,,,
29036,,,,,,,,,,,,,,,,0,,,
29038,,,,,,,,,,,,,,,,0,,,
29041,,,,,,,,,,,,,,,,0,,,
29042,,,,,,,,,,,,,,,,0,,,
29044,,,,,,,,,,,,,,,,0,,,
29045,,,,,,,,,,,,,,,,0,,,
29048,,,,,,,,,,,,,,,,0,,,
29049,,,,,,,,,,,,,,,,0,,,
29051,,,,,,,,,,,,,,,,0,,,
29053,,,,,,,,,,,,,,,,0,,,
29054,,,,,,,,,,,,,,,,0,,,
29055,,,,,,,,,,,,,,,,0,,,
29056,,,,,,,,,,,,,,,,0,,,
29057,,,,,,,,,,,,,,,,0,,,
29058,,,,,,,,,,,,,,,,0,,,
29059,,,,,,,,,,,,,,,,0,,,
29060,,,,,,,,,,,,,,,,0,,,
30002,,,,,,,,,,,,,,,,0,,,
30004,,,,,,,,,,,,,,,,0,,,
30011,,,,,,,,,,,,,,,,0,,,
30012,,,,,,,,,,,,,,,,0,,,
30017,,,,,,,,,,,,,,,,0,,,
30024,,,,,,,,,,,,,,,,0,,,
30025,,,,,,,,,,,,,,,,0,,,
30038,,,,,,,,,,,,,,,,0,,,
30046,,,,,,,,,,,,,,,,0,,,
30057,,,,,,,,,,,,,,,,0,,,
30065,,,,,,,,,,,,,,,,0,,,
30074,,,,,,,,,,,,,,,,0,,,
30079,,,,,,,,,,,,,,,,0,,,
30081,,,,,,,,,,,,,,,,0,,,
30088,,,,,,,,,,,,,,,,0,,,
30092,,,,,,,,,,,,,,,,0,,,
30093,,,,,,,,,,,,,,,,0,,,
30096,,,,,,,,,,,,,,,,0,,,
30097,,,,,,,,,,,,,,,,0,,,
30112,,,,,,,,,,,,,,,,0,,,
30136,,,,,,,,,,,,,,,,0,,,
30156,,,,,,,,,,,,,,,,0,,,
30163,,,,,,,,,,,,,,,,0,,,
30164,,,,,,,,,,,,,,,,0,,,
30166,,,,,,,,,,,,,,,,0,,,
30182,,,,,,,,,,,,,,,,0,,,
30183,,,,,,,,,,,,,,,,0,,,
30185,,,,,,,,,,,,,,,,0,,,
30187,,,,,,,,,,,,,,,,0,,,
31011,,,,,,,,,,,,,,,,0,,,
31012,,,,,,,,,,,,,,,,0,,,
31013,,,,,,,,,,,,,,,,0,,,
31017,,,,,,,,,,,,,,,,0,,,
31020,,,,,,,,,,,,,,,,0,,,
31025,,,,,,,,,,,,,,,,0,,,
31027,,,,,,,,,,,,,,,,0,,,
31028,,,,,,,,,,,,,,,,0,,,
31029,,,,,,,,,,,,,,,,0,,,
31035,,,,,,,,,,,,,,,,0,,,
31039,,,,,,,,,,,,,,,,0,,,
31041,,,,,,,,,,,,,,,,0,,,
31044,,,,,,,,,,,,,,,,0,,,
31049,,,,,,,,,,,,,,,,0,,,
31051,,,,,,,,,,,,,,,,0,,,
31059,,,,,,,,,,,,,,,,0,,,
31061,,,,,,,,,,,,,,,,0,,,
31063,,,,,,,,,,,,,,,,0,,,
31064,,,,,,,,,,,,,,,,0,,,
31069,,,,,,,,,,,,,,,,0,,,
31077,,,,,,,,,,,,,,,,0,,,
